;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Device number: 2016951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Name;#1;#2;#3;#4;#5;#7;#8;#9;#10;#11;#12;#13;#14;#15;#16;#17;#18;#19;#20;#21;#22;#23;#24;#25;#26;#27;#28;#29;#30;#31;#32;#33;#34;#35;#36;#37;#38;#39;#40;#41;#42;#43;#44;#45;#46;#47;#48;#49;#50;#51;#52;#53;#54;#55;#56;#57;#58;#59;#60;#61
560;8,37502E-02;2,02279E-01;3,15913E-01;4,32589E-01;5,39331E-01;6,50232E-01;7,57100E-01;8,61357E-01;9,63842E-01;1,07068E+00;1,17616E+00;1,26693E+00;1,36176E+00;1,46128E+00;1,54833E+00;1,64599E+00;1,72575E+00;1,82144E+00;1,90589E+00;1,98728E+00;2,38824E-05;0,00000E+00;2,81439E-05;7,35390E-05;0,00000E+00;2,65108E-05;8,76979E-06;1,47540E-05;3,29279E-05;3,68691E-05;0,00000E+00;0,00000E+00;9,31647E-05;0,00000E+00;0,00000E+00;2,81903E-05;0,00000E+00;1,75066E-04;0,00000E+00;0,00000E+00;7,14098E-06;3,97771E-06;0,00000E+00;0,00000E+00;2,86187E-05;1,10284E-05;2,19245E-05;1,42368E-04;1,24221E-05;0,00000E+00;3,33613E-05;3,22989E-06;2,93617E-05;4,00002E-05;5,02112E-05;5,70036E-05;7,89281E-05;2,19245E-05;1,06507E-05;0,00000E+00
561;8,47144E-02;2,02363E-01;3,16721E-01;4,33200E-01;5,42723E-01;6,55026E-01;7,63810E-01;8,64760E-01;9,65335E-01;1,06948E+00;1,17709E+00;1,26789E+00;1,36752E+00;1,45784E+00;1,55082E+00;1,65126E+00;1,74263E+00;1,82390E+00;1,92123E+00;2,00188E+00;0,00000E+00;7,05743E-06;4,29461E-06;3,08726E-05;2,27825E-05;2,04223E-05;6,75570E-06;2,55952E-05;4,91838E-05;1,40539E-04;1,15128E-04;0,00000E+00;3,56690E-05;0,00000E+00;0,00000E+00;1,35114E-05;0,00000E+00;1,49758E-04;1,55327E-04;6,45985E-05;0,00000E+00;1,55323E-05;2,84720E-06;0,00000E+00;0,00000E+00;8,49560E-06;1,68893E-05;3,37785E-05;0,00000E+00;4,00832E-05;2,56995E-05;2,48810E-06;0,00000E+00;5,29425E-06;6,51660E-05;4,39121E-05;6,08013E-05;1,68893E-05;8,88100E-05;0,00000E+00
562;8,50113E-02;2,01707E-01;3,18941E-01;4,36412E-01;5,41173E-01;6,48687E-01;7,61266E-01;8,64963E-01;9,68024E-01;1,07046E+00;1,17941E+00;1,27124E+00;1,37049E+00;1,46146E+00;1,55687E+00;1,64186E+00;1,73782E+00;1,81917E+00;1,91142E+00;1,98763E+00;0,00000E+00;1,58230E-06;0,00000E+00;1,42083E-05;1,77813E-04;0,00000E+00;0,00000E+00;3,19033E-06;5,34010E-06;3,15092E-05;2,58121E-05;9,54559E-05;1,45917E-05;1,82403E-04;9,94924E-05;8,29103E-05;1,65821E-04;1,59113E-04;9,57286E-05;1,62236E-04;0,00000E+00;1,65841E-05;6,38352E-07;0,00000E+00;0,00000E+00;0,00000E+00;8,29103E-06;4,56007E-05;0,00000E+00;8,98678E-06;0,00000E+00;1,58785E-04;0,00000E+00;1,18699E-06;9,96670E-06;0,00000E+00;5,80372E-05;5,80372E-05;1,99115E-05;0,00000E+00
563;8,46428E-02;2,03014E-01;3,17796E-01;4,31209E-01;5,43698E-01;6,53162E-01;7,57381E-01;8,64058E-01;9,68719E-01;1,07113E+00;1,17846E+00;1,27827E+00;1,36584E+00;1,45787E+00;1,54576E+00;1,64963E+00;1,74418E+00;1,81330E+00;1,90980E+00;1,99661E+00;3,42395E-06;0,00000E+00;0,00000E+00;1,51426E-06;3,80816E-07;4,55185E-05;3,66472E-05;0,00000E+00;1,86120E-04;1,01488E-04;5,52002E-05;0,00000E+00;2,57988E-04;4,24138E-06;3,18103E-06;4,41887E-04;0,00000E+00;3,79480E-04;1,42799E-05;2,79892E-04;1,22854E-05;0,00000E+00;0,00000E+00;0,00000E+00;6,56478E-06;0,00000E+00;2,29045E-05;9,16181E-06;0,00000E+00;7,37001E-06;4,40038E-06;2,02456E-05;3,34072E-06;6,63710E-06;5,23322E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,74854E-05;9,16181E-06
564;8,47072E-02;2,03661E-01;3,19420E-01;4,35858E-01;5,51355E-01;6,56349E-01;7,56341E-01;8,69395E-01;9,74324E-01;1,07253E+00;1,18548E+00;1,27395E+00;1,37336E+00;1,46640E+00;1,55534E+00;1,65194E+00;1,73964E+00;1,83786E+00;1,91796E+00;1,99825E+00;0,00000E+00;1,58858E-05;0,00000E+00;4,33187E-05;5,18619E-06;1,19677E-04;0,00000E+00;1,39260E-05;3,61462E-05;5,50162E-05;1,85638E-04;0,00000E+00;0,00000E+00;5,77617E-05;4,33213E-05;1,33179E-04;0,00000E+00;2,39014E-04;2,12714E-04;0,00000E+00;5,95884E-06;0,00000E+00;0,00000E+00;1,67760E-05;0,00000E+00;0,00000E+00;1,24165E-06;4,96658E-06;5,79261E-06;1,09784E-04;9,59965E-05;0,00000E+00;4,54960E-05;9,24608E-05;5,69218E-05;0,00000E+00;7,44988E-06;4,22160E-05;0,00000E+00;0,00000E+00
565;8,53500E-02;2,04046E-01;3,19970E-01;4,38335E-01;5,45734E-01;6,55718E-01;7,60366E-01;8,73016E-01;9,71631E-01;1,07423E+00;1,17899E+00;1,28387E+00;1,36859E+00;1,47336E+00;1,56427E+00;1,64998E+00;1,74289E+00;1,83941E+00;1,91568E+00;1,99428E+00;0,00000E+00;3,36695E-05;0,00000E+00;4,81049E-05;9,55360E-06;8,18268E-05;8,86701E-06;2,95159E-05;0,00000E+00;2,08689E-04;1,00579E-04;7,29195E-05;0,00000E+00;0,00000E+00;7,09361E-05;2,21058E-04;3,54681E-05;2,46607E-04;3,86627E-05;0,00000E+00;1,26296E-05;0,00000E+00;0,00000E+00;4,20675E-05;0,00000E+00;0,00000E+00;2,25824E-05;7,92459E-05;3,81317E-05;4,79684E-05;8,87141E-05;0,00000E+00;0,00000E+00;4,13940E-05;0,00000E+00;0,00000E+00;1,57898E-05;8,94757E-05;6,20691E-05;0,00000E+00
566;8,54055E-02;2,03155E-01;3,21364E-01;4,37131E-01;5,48859E-01;6,57973E-01;7,59914E-01;8,70204E-01;9,72468E-01;1,08097E+00;1,18544E+00;1,28562E+00;1,37523E+00;1,47321E+00;1,55801E+00;1,65225E+00;1,74337E+00;1,84072E+00;1,91877E+00;1,99733E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,13023E-06;0,00000E+00;6,61781E-06;2,86365E-05;0,00000E+00;1,12917E-04;1,04027E-04;5,44228E-05;1,12339E-05;3,70219E-04;5,29425E-05;6,38308E-05;2,64712E-05;1,01023E-04;2,03183E-04;0,00000E+00;4,50490E-07;0,00000E+00;0,00000E+00;4,85946E-06;4,57372E-06;2,67567E-06;1,48901E-05;1,72567E-04;1,92962E-05;2,09080E-05;7,09633E-05;0,00000E+00;4,52487E-05;1,44815E-04;0,00000E+00;7,65970E-05;0,00000E+00;0,00000E+00;7,82401E-05;1,27662E-05
567;8,57132E-02;2,03111E-01;3,21250E-01;4,35993E-01;5,50511E-01;6,61057E-01;7,59546E-01;8,69138E-01;9,79464E-01;1,08174E+00;1,18114E+00;1,27680E+00;1,37479E+00;1,46318E+00;1,56499E+00;1,65238E+00;1,75329E+00;1,83257E+00;1,93054E+00;2,01080E+00;0,00000E+00;2,31814E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,00781E-04;0,00000E+00;2,47800E-05;0,00000E+00;9,38905E-06;6,15315E-06;1,78208E-04;2,38675E-06;1,62003E-04;0,00000E+00;1,35615E-05;0,00000E+00;0,00000E+00;8,39845E-05;2,97059E-04;9,57114E-08;8,82078E-06;0,00000E+00;0,00000E+00;9,71735E-07;5,68475E-07;6,25097E-05;6,32727E-05;0,00000E+00;0,00000E+00;1,31319E-05;0,00000E+00;9,61357E-06;2,49002E-05;1,46017E-05;1,62738E-05;0,00000E+00;7,50117E-05;6,78077E-06;3,60508E-05
568;8,56121E-02;2,03420E-01;3,19498E-01;4,38771E-01;5,50769E-01;6,62036E-01;7,69289E-01;8,79752E-01;9,74581E-01;1,09129E+00;1,17762E+00;1,29194E+00;1,37757E+00;1,47011E+00;1,57187E+00;1,65828E+00;1,74910E+00;1,82549E+00;1,90796E+00;2,00248E+00;0,00000E+00;0,00000E+00;2,27808E-06;0,00000E+00;0,00000E+00;2,06343E-06;2,72914E-05;0,00000E+00;9,55703E-05;1,05733E-04;5,41979E-06;0,00000E+00;1,70616E-05;2,54720E-04;0,00000E+00;2,35055E-04;0,00000E+00;9,81876E-06;0,00000E+00;0,00000E+00;5,77832E-06;6,87698E-06;0,00000E+00;0,00000E+00;1,71184E-06;7,51083E-07;0,00000E+00;8,95892E-07;0,00000E+00;0,00000E+00;9,43817E-05;0,00000E+00;5,17476E-06;6,62218E-05;3,12308E-05;2,23751E-05;2,38904E-06;1,07507E-05;1,81943E-05;0,00000E+00
569;8,55691E-02;2,03472E-01;3,21945E-01;4,36059E-01;5,54595E-01;6,62233E-01;7,65949E-01;8,72964E-01;9,81524E-01;1,08382E+00;1,18938E+00;1,29122E+00;1,37115E+00;1,46601E+00;1,57571E+00;1,65614E+00;1,74033E+00;1,84400E+00;1,91673E+00;2,00394E+00;0,00000E+00;4,26450E-06;2,72779E-05;0,00000E+00;0,00000E+00;2,47077E-05;0,00000E+00;0,00000E+00;5,37045E-05;9,83378E-05;6,48970E-05;0,00000E+00;1,25865E-05;4,59977E-05;4,08868E-05;2,36022E-04;2,55543E-05;1,35575E-04;5,63145E-05;0,00000E+00;1,80351E-07;0,00000E+00;0,00000E+00;0,00000E+00;2,04977E-05;1,54207E-05;0,00000E+00;4,65035E-05;0,00000E+00;9,68821E-06;0,00000E+00;0,00000E+00;6,59885E-05;6,56552E-05;1,27996E-04;5,00615E-05;2,86066E-05;1,36396E-04;0,00000E+00;1,02217E-05
570;8,54754E-02;2,04181E-01;3,20780E-01;4,39863E-01;5,52049E-01;6,58457E-01;7,64313E-01;8,74281E-01;9,81208E-01;1,08498E+00;1,18642E+00;1,29368E+00;1,38082E+00;1,48729E+00;1,57453E+00;1,65854E+00;1,76095E+00;1,84282E+00;1,91795E+00;2,01311E+00;0,00000E+00;8,66716E-06;0,00000E+00;0,00000E+00;0,00000E+00;1,55946E-05;0,00000E+00;0,00000E+00;0,00000E+00;7,91058E-05;0,00000E+00;7,42409E-06;0,00000E+00;3,01123E-04;8,30984E-05;2,17154E-04;8,80473E-05;3,65922E-05;1,14454E-04;0,00000E+00;3,66545E-07;0,00000E+00;3,03894E-06;0,00000E+00;0,00000E+00;1,30625E-05;1,12846E-05;7,27111E-05;5,26457E-06;1,96903E-05;0,00000E+00;0,00000E+00;8,18156E-06;0,00000E+00;8,18901E-05;0,00000E+00;0,00000E+00;3,36363E-05;0,00000E+00;2,07746E-05
571;8,57639E-02;2,05035E-01;3,20179E-01;4,40388E-01;5,50683E-01;6,59159E-01;7,69713E-01;8,74362E-01;9,82272E-01;1,07807E+00;1,18269E+00;1,29208E+00;1,38480E+00;1,47867E+00;1,57794E+00;1,66094E+00;1,75417E+00;1,84125E+00;1,93093E+00;2,02015E+00;0,00000E+00;0,00000E+00;2,19394E-05;4,43575E-05;0,00000E+00;1,11712E-05;0,00000E+00;7,98354E-05;0,00000E+00;7,16812E-05;3,91471E-05;5,31828E-06;3,41659E-05;2,91104E-04;0,00000E+00;2,58777E-04;6,46943E-05;7,59867E-05;6,33793E-05;1,31793E-04;0,00000E+00;0,00000E+00;2,17696E-06;0,00000E+00;0,00000E+00;0,00000E+00;8,08379E-06;4,52972E-05;3,77130E-06;8,99548E-05;3,13302E-05;2,85991E-05;2,03876E-05;8,64099E-05;1,70051E-05;0,00000E+00;0,00000E+00;1,29341E-05;9,70654E-05;0,00000E+00
572;8,62776E-02;2,05086E-01;3,20664E-01;4,40966E-01;5,52524E-01;6,64912E-01;7,64882E-01;8,77960E-01;9,81562E-01;1,08449E+00;1,19398E+00;1,28464E+00;1,38365E+00;1,47947E+00;1,56022E+00;1,67228E+00;1,74880E+00;1,83795E+00;1,92874E+00;2,01264E+00;3,14581E-06;0,00000E+00;7,20930E-05;8,72044E-06;5,44160E-05;1,09054E-04;8,41755E-05;2,42278E-04;0,00000E+00;3,74030E-05;2,24118E-04;8,30679E-05;6,71683E-06;2,79877E-05;2,35691E-04;3,05320E-05;1,08644E-04;1,49386E-05;3,01015E-04;2,59097E-05;0,00000E+00;0,00000E+00;0,00000E+00;7,41721E-06;0,00000E+00;0,00000E+00;1,26263E-05;8,90517E-06;0,00000E+00;7,61915E-05;6,43800E-05;5,62243E-06;1,16719E-04;1,85592E-04;3,34312E-06;0,00000E+00;0,00000E+00;0,00000E+00;4,43352E-05;0,00000E+00
573;8,63108E-02;2,04746E-01;3,23577E-01;4,39965E-01;5,50943E-01;6,62953E-01;7,71567E-01;8,73651E-01;9,80984E-01;1,09565E+00;1,19119E+00;1,29587E+00;1,37165E+00;1,48292E+00;1,58676E+00;1,68537E+00;1,75574E+00;1,83961E+00;1,92747E+00;2,01913E+00;0,00000E+00;0,00000E+00;8,79576E-05;0,00000E+00;3,45222E-06;0,00000E+00;6,86596E-06;4,49937E-05;2,25875E-05;3,74842E-05;9,74608E-05;0,00000E+00;7,92336E-05;0,00000E+00;9,61235E-06;0,00000E+00;2,88370E-05;1,77373E-05;1,34495E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,24070E-05;2,95183E-06;0,00000E+00;7,35627E-05;2,25592E-05;0,00000E+00;0,00000E+00;4,99305E-05;0,00000E+00;0,00000E+00;1,28028E-04;0,00000E+00;3,60948E-05;9,02369E-06;2,70711E-05;1,37319E-06;9,61235E-06
574;8,61632E-02;2,05470E-01;3,22415E-01;4,41633E-01;5,53864E-01;6,62502E-01;7,65893E-01;8,77672E-01;9,83797E-01;1,08622E+00;1,18810E+00;1,30622E+00;1,38202E+00;1,48637E+00;1,57461E+00;1,65859E+00;1,75508E+00;1,85380E+00;1,92278E+00;2,02729E+00;3,30117E-07;4,42229E-06;0,00000E+00;6,05502E-06;3,55172E-05;1,14440E-05;1,15688E-04;1,53503E-04;6,63324E-06;2,93545E-05;2,32392E-04;0,00000E+00;1,61616E-04;7,94994E-05;1,30694E-04;0,00000E+00;3,60282E-04;2,07380E-04;1,38372E-04;2,02392E-05;0,00000E+00;7,21171E-06;1,78410E-06;0,00000E+00;3,03692E-05;0,00000E+00;1,41277E-05;1,32499E-06;0,00000E+00;0,00000E+00;0,00000E+00;3,90392E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,41277E-05;9,88942E-05
575;8,61869E-02;2,04048E-01;3,22460E-01;4,41151E-01;5,51697E-01;6,60641E-01;7,67561E-01;8,79291E-01;9,81624E-01;1,08688E+00;1,18803E+00;1,30044E+00;1,38142E+00;1,48209E+00;1,57682E+00;1,66758E+00;1,76062E+00;1,84479E+00;1,91494E+00;2,00997E+00;6,34947E-07;8,50582E-06;0,00000E+00;4,06221E-05;3,64352E-05;7,77717E-05;8,66485E-05;2,12327E-05;1,27584E-05;7,56160E-05;1,38756E-04;0,00000E+00;0,00000E+00;2,72805E-04;1,99505E-04;9,22275E-06;1,22327E-04;1,34521E-04;1,58078E-04;3,89280E-05;0,00000E+00;1,94485E-05;2,20592E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,40769E-05;0,00000E+00;2,91380E-06;0,00000E+00;7,50880E-06;0,00000E+00;0,00000E+00;1,61576E-05;5,53365E-05;0,00000E+00;0,00000E+00;0,00000E+00;9,22275E-06
576;8,67603E-02;2,06496E-01;3,24850E-01;4,40570E-01;5,53035E-01;6,66001E-01;7,69970E-01;8,78404E-01;9,84744E-01;1,08471E+00;1,19795E+00;1,29019E+00;1,38111E+00;1,49012E+00;1,58878E+00;1,67052E+00;1,76766E+00;1,84845E+00;1,92449E+00;2,01026E+00;0,00000E+00;0,00000E+00;0,00000E+00;8,34561E-05;1,61559E-04;3,78488E-05;0,00000E+00;1,35776E-04;1,06874E-04;1,30024E-05;1,29148E-04;1,08037E-05;4,62419E-05;9,45199E-05;9,39030E-05;3,25348E-05;0,00000E+00;1,97648E-04;1,07300E-04;0,00000E+00;0,00000E+00;1,57033E-05;1,26440E-05;0,00000E+00;0,00000E+00;1,65208E-05;0,00000E+00;7,82525E-06;0,00000E+00;6,00855E-05;5,45192E-05;1,93537E-05;0,00000E+00;9,86779E-05;3,97369E-05;3,75612E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,17927E-04
577;8,65721E-02;2,05690E-01;3,26928E-01;4,43641E-01;5,49965E-01;6,67815E-01;7,72844E-01;8,77770E-01;9,76808E-01;1,08637E+00;1,20622E+00;1,29750E+00;1,38487E+00;1,47918E+00;1,57799E+00;1,66725E+00;1,76297E+00;1,83939E+00;1,93901E+00;2,00934E+00;0,00000E+00;0,00000E+00;7,22892E-05;6,97950E-05;2,43091E-05;1,10494E-04;6,82294E-05;2,22511E-05;1,89875E-05;1,77140E-04;2,29447E-05;1,91941E-06;9,82754E-05;1,89965E-04;2,55860E-04;4,66801E-06;0,00000E+00;2,44994E-04;0,00000E+00;1,73700E-04;6,01917E-07;2,11727E-06;1,14839E-05;0,00000E+00;5,50001E-05;3,15357E-05;0,00000E+00;3,41147E-05;6,46564E-05;1,03235E-05;7,45743E-05;2,85671E-05;0,00000E+00;1,75313E-05;6,48778E-05;3,41147E-05;0,00000E+00;7,67581E-05;0,00000E+00;2,83677E-05
578;8,70541E-02;2,06688E-01;3,23985E-01;4,38794E-01;5,52265E-01;6,60969E-01;7,73100E-01;8,80843E-01;9,88638E-01;1,08858E+00;1,19135E+00;1,28738E+00;1,39607E+00;1,49430E+00;1,58570E+00;1,67882E+00;1,75999E+00;1,84098E+00;1,94148E+00;2,02257E+00;7,91626E-07;1,13866E-05;0,00000E+00;5,89877E-06;0,00000E+00;4,11645E-06;0,00000E+00;0,00000E+00;6,95915E-06;1,49757E-04;0,00000E+00;1,46061E-05;0,00000E+00;6,25294E-05;5,32830E-05;3,01937E-04;1,90319E-04;5,59655E-06;0,00000E+00;2,48690E-04;2,80304E-07;0,00000E+00;3,56525E-06;6,78179E-05;0,00000E+00;1,33189E-06;8,07188E-05;4,23452E-05;1,08207E-04;0,00000E+00;3,29646E-06;0,00000E+00;3,75396E-06;0,00000E+00;0,00000E+00;7,64615E-05;0,00000E+00;6,35470E-06;2,38301E-06;8,61363E-05
579;8,66793E-02;2,06204E-01;3,23722E-01;4,39920E-01;5,56024E-01;6,66126E-01;7,73817E-01;8,78478E-01;9,90288E-01;1,09546E+00;1,19803E+00;1,29751E+00;1,38501E+00;1,48861E+00;1,57970E+00;1,67315E+00;1,76969E+00;1,84381E+00;1,93769E+00;2,01676E+00;6,89423E-06;4,38219E-05;0,00000E+00;5,13721E-05;9,88729E-06;5,24945E-05;1,10121E-05;5,86668E-05;1,36410E-04;4,96536E-05;3,74730E-05;0,00000E+00;0,00000E+00;2,35207E-04;0,00000E+00;0,00000E+00;1,65746E-04;8,10676E-05;0,00000E+00;0,00000E+00;2,44115E-06;0,00000E+00;3,84634E-05;1,77896E-05;0,00000E+00;1,39074E-05;1,38004E-05;2,21300E-05;4,03420E-05;2,08746E-05;3,06128E-05;0,00000E+00;3,26930E-05;0,00000E+00;2,65270E-05;1,24521E-04;0,00000E+00;7,73669E-05;2,07535E-05;1,31439E-04
580;8,63413E-02;2,06534E-01;3,24583E-01;4,38637E-01;5,53668E-01;6,63847E-01;7,70631E-01;8,78633E-01;9,89486E-01;1,08837E+00;1,19221E+00;1,28922E+00;1,38629E+00;1,48780E+00;1,57946E+00;1,67109E+00;1,76786E+00;1,85749E+00;1,93010E+00;2,01796E+00;0,00000E+00;2,30468E-05;2,59038E-05;0,00000E+00;4,81585E-05;2,99041E-05;1,97846E-05;1,05402E-04;1,53843E-04;5,47897E-05;6,73250E-05;1,54662E-05;0,00000E+00;0,00000E+00;7,52277E-05;1,03438E-04;1,45940E-04;2,34754E-04;5,75629E-05;1,67577E-04;0,00000E+00;0,00000E+00;2,28163E-05;3,19612E-05;0,00000E+00;4,14667E-06;5,23301E-05;1,65783E-05;4,38697E-05;3,75039E-05;3,42104E-06;2,77062E-05;0,00000E+00;0,00000E+00;4,76590E-05;1,88069E-05;0,00000E+00;3,95691E-05;0,00000E+00;3,29121E-05
581;8,65546E-02;2,06806E-01;3,24056E-01;4,41602E-01;5,52731E-01;6,64812E-01;7,69633E-01;8,86167E-01;9,83994E-01;1,09192E+00;1,20579E+00;1,29892E+00;1,39542E+00;1,49946E+00;1,58019E+00;1,67665E+00;1,76414E+00;1,84297E+00;1,94672E+00;2,01122E+00;0,00000E+00;1,52704E-05;3,90501E-05;3,04290E-05;2,41138E-05;1,15022E-05;0,00000E+00;0,00000E+00;1,11232E-04;9,21991E-05;4,02820E-05;1,19353E-04;0,00000E+00;6,65862E-05;1,14431E-04;6,57863E-05;2,29662E-04;1,12364E-04;3,66098E-05;1,06578E-04;0,00000E+00;0,00000E+00;1,94884E-05;1,76020E-05;5,72538E-05;0,00000E+00;2,54174E-05;8,97086E-06;2,79010E-05;2,94518E-05;0,00000E+00;2,74304E-05;0,00000E+00;0,00000E+00;1,74981E-05;1,19612E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,09320E-05
582;8,60615E-02;2,06158E-01;3,21373E-01;4,42218E-01;5,52461E-01;6,64933E-01;7,69500E-01;8,77760E-01;9,75450E-01;1,09403E+00;1,20176E+00;1,29530E+00;1,38626E+00;1,49314E+00;1,55878E+00;1,66202E+00;1,75154E+00;1,83163E+00;1,92255E+00;2,00850E+00;0,00000E+00;4,22633E-05;5,07321E-05;1,93944E-05;1,30579E-05;1,77602E-06;0,00000E+00;9,61817E-06;1,54414E-05;2,04224E-04;1,48886E-04;5,92238E-05;1,05648E-04;4,04757E-04;2,33246E-04;2,22965E-04;9,94487E-05;1,81259E-04;2,51975E-04;0,00000E+00;0,00000E+00;1,29654E-05;2,07659E-06;2,71787E-06;8,84042E-06;1,43789E-05;2,14389E-05;0,00000E+00;0,00000E+00;2,62222E-05;0,00000E+00;1,51464E-06;6,75454E-06;0,00000E+00;2,70184E-06;8,57556E-05;3,43023E-05;0,00000E+00;0,00000E+00;8,57556E-05
583;8,70848E-02;2,05806E-01;3,24536E-01;4,40500E-01;5,52838E-01;6,67064E-01;7,71780E-01;8,76750E-01;9,82126E-01;1,08677E+00;1,20120E+00;1,29502E+00;1,36935E+00;1,48282E+00;1,56799E+00;1,66343E+00;1,76680E+00;1,83920E+00;1,94174E+00;2,02352E+00;0,00000E+00;0,00000E+00;1,92956E-05;0,00000E+00;1,24755E-05;5,58016E-05;1,30263E-04;0,00000E+00;1,52163E-04;1,74176E-04;0,00000E+00;1,18163E-04;0,00000E+00;2,76342E-05;1,10537E-05;2,83420E-04;1,78689E-04;4,28294E-04;1,27583E-04;1,64155E-05;8,58047E-06;2,92461E-06;1,68313E-05;2,70558E-06;0,00000E+00;2,31675E-06;3,22400E-06;0,00000E+00;5,57068E-05;0,00000E+00;7,20778E-05;0,00000E+00;0,00000E+00;0,00000E+00;5,64820E-06;2,88160E-05;0,00000E+00;0,00000E+00;1,47383E-05;0,00000E+00
584;8,67120E-02;2,07514E-01;3,23182E-01;4,40702E-01;5,54211E-01;6,64117E-01;7,68649E-01;8,79230E-01;9,78262E-01;1,09212E+00;1,19484E+00;1,29423E+00;1,38069E+00;1,48876E+00;1,57919E+00;1,67388E+00;1,75442E+00;1,84471E+00;1,93366E+00;2,01495E+00;0,00000E+00;0,00000E+00;1,13996E-04;0,00000E+00;0,00000E+00;1,55878E-04;0,00000E+00;5,78948E-05;0,00000E+00;1,50212E-04;8,67429E-06;1,32723E-04;0,00000E+00;3,16447E-04;1,32314E-04;4,60831E-05;4,74280E-04;0,00000E+00;0,00000E+00;2,14747E-04;0,00000E+00;2,13506E-05;9,05468E-06;1,97515E-05;0,00000E+00;1,69130E-05;3,35732E-05;4,30158E-06;1,33787E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,25876E-05;0,00000E+00;4,12336E-05;2,01738E-05;0,00000E+00;0,00000E+00;1,30536E-04;0,00000E+00
585;8,62764E-02;2,06449E-01;3,23412E-01;4,40907E-01;5,56190E-01;6,62138E-01;7,71257E-01;8,77316E-01;9,80927E-01;1,09451E+00;1,18489E+00;1,29273E+00;1,38654E+00;1,47890E+00;1,57530E+00;1,66248E+00;1,75898E+00;1,84153E+00;1,91579E+00;2,01239E+00;1,79487E-05;0,00000E+00;0,00000E+00;5,48695E-06;0,00000E+00;6,60553E-05;9,60545E-06;1,33848E-04;6,01092E-05;7,28709E-05;1,59678E-04;2,36977E-05;7,60727E-05;3,05753E-04;1,91380E-04;5,75517E-05;9,52440E-05;1,01514E-04;1,41118E-04;3,16558E-04;3,38955E-06;0,00000E+00;0,00000E+00;8,46395E-06;0,00000E+00;0,00000E+00;3,82800E-05;7,14330E-06;3,90214E-05;0,00000E+00;0,00000E+00;0,00000E+00;4,50752E-05;7,21491E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,29003E-05;0,00000E+00
586;8,61050E-02;2,05923E-01;3,23641E-01;4,41681E-01;5,53688E-01;6,66339E-01;7,69875E-01;8,80010E-01;9,89077E-01;1,08166E+00;1,19726E+00;1,28350E+00;1,38258E+00;1,47528E+00;1,57184E+00;1,66110E+00;1,75644E+00;1,84004E+00;1,92300E+00;2,01147E+00;1,05175E-05;1,68660E-05;0,00000E+00;1,09129E-05;0,00000E+00;1,04307E-04;5,62852E-06;1,35449E-04;3,52223E-05;1,91312E-04;2,58360E-04;8,03775E-05;2,22448E-04;1,75347E-04;6,19137E-05;4,18934E-04;1,48231E-04;1,38603E-04;1,81679E-04;1,96059E-04;1,98618E-06;0,00000E+00;7,56035E-06;4,95963E-06;0,00000E+00;0,00000E+00;1,26642E-05;1,34756E-05;4,52097E-05;0,00000E+00;4,66025E-05;0,00000E+00;4,68894E-05;9,28866E-05;5,31185E-05;6,73779E-05;0,00000E+00;2,02134E-05;2,81426E-06;0,00000E+00
587;8,60296E-02;2,04820E-01;3,24012E-01;4,36271E-01;5,52681E-01;6,63545E-01;7,69998E-01;8,71007E-01;9,74598E-01;1,09149E+00;1,18712E+00;1,29094E+00;1,36476E+00;1,47305E+00;1,56476E+00;1,66926E+00;1,74595E+00;1,84286E+00;1,91645E+00;2,00210E+00;0,00000E+00;2,17548E-06;6,23444E-05;1,58222E-05;9,32345E-05;1,23370E-04;1,90375E-04;1,46211E-05;1,73285E-04;2,85265E-04;2,23448E-05;8,57645E-06;8,38610E-05;6,58257E-05;1,03841E-04;4,83077E-04;1,91198E-05;3,55691E-04;4,36539E-04;1,45455E-04;2,19859E-05;1,70080E-05;1,84529E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,90450E-05;4,56130E-06;0,00000E+00;4,79075E-05;0,00000E+00;3,95555E-05;6,52790E-06;2,95917E-05;8,69081E-06;0,00000E+00;3,72209E-05;0,00000E+00;0,00000E+00
