location_code,location_name,month,month_name,measurement_table,measurement_setup,sun_included,patch,patch_almucantar,patch_azimuth,time_bin_minutes,time_of_day,samples_averaged,was_filled,room,fit_unit,fit_rmse,fit_mae,fit_success,fit_nfev,target_integral,reconstructed_integral,coolWhite_pct,blue_pct,cyan_pct,green_pct,amber_pct,red_pct,deepRed_pct,farRed_pct
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,990,16:30,2.0,False,G7,photon,0.10631590197288784,0.07378637480688723,True,4,76.11944629731777,53.56914065246745,4.772527595639199,3.2145034827014145,5.0669699933829415,3.244539594397453,8.683266612496432,1.723501788451523e-21,5.172893523086032,10.651386796240276
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,995,16:35,3.0,False,G7,photon,0.10970357996271156,0.0763863378025525,True,4,79.0274780444417,55.713833908342785,4.886563235742663,3.2978280228894064,5.223118721435429,3.342648081005482,9.034086150925164,3.477743775438813e-24,5.347016881286724,11.00191186110267
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1000,16:40,1.0,False,G7,photon,0.11498100749011322,0.08051626771813765,True,4,83.76728940970779,59.27062112777345,5.076979059224896,3.4278749861855617,5.480024325834814,3.515377767489324,9.62052027360357,3.898257795551316e-23,5.637867094254514,11.566869507153456
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1005,16:45,3.0,False,G7,photon,0.11648772885992865,0.08204923949309577,True,4,85.88648279354251,60.9545040931403,5.171221706093393,3.4999679856124963,5.618265687405071,3.5964693382713753,9.889817687165008,7.789485881478075e-24,5.759539027452325,11.798095471848992
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1010,16:50,2.0,False,G7,photon,0.11805771890504889,0.08381707072902,True,11,88.40671839129777,62.917995018302825,5.330956793932506,3.585406529419852,5.77868539354626,3.6487653722911753,9.999989044936573,1.0129170811240274e-12,5.894500304696402,12.049264409219468
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1015,16:55,3.0,False,G7,photon,0.11951465963192114,0.08535527567874282,True,17,90.44749893738599,64.455020183138,5.480507098260068,3.6510100608876535,5.9074338593052715,3.662486493898439,10.000029548583207,1.6943614166524645e-15,5.99239941959377,12.223678500472316
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1020,17:00,2.0,False,G7,photon,0.1171413149426178,0.08401672562601607,True,4,89.15740465721957,63.60556718021619,5.427241363612767,3.652380903439756,5.872900751282381,3.6488481269949364,9.907395572008845,1.996980270071446e-21,5.914603092505079,11.981899977953537
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1025,17:05,2.0,False,G7,photon,0.11672159141749776,0.08405036970438085,True,4,89.60630456523458,64.13128303997311,5.4523420180339865,3.6344518951568805,5.8980424335047195,3.6589097476600516,10.053769868671386,3.691545325527776e-20,6.056806373474449,11.996893803741875
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1030,17:10,1.0,False,G7,photon,0.11895343435618048,0.08610650314389233,True,4,92.196511302363,66.17192301367704,5.565010966390495,3.711871841263006,6.056532353191514,3.756126309891935,10.411806602781006,3.920213274890409e-24,6.249557147358557,12.241230544182185
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1040,17:20,1.0,False,G7,photon,0.06852214882167824,0.05018364341958855,True,8,53.4054688122514,37.77115256072475,4.171312877047194,2.7980128241421163,4.075102823986013,2.405353171706925,5.36478889976447,6.669384304242884e-32,3.912971867039023,7.068199100237982
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1045,17:25,1.0,False,G7,photon,0.039533121184875376,0.028727426016993445,True,8,28.8257216383006,19.91607914935672,3.0226639907381476,2.145244314250754,2.6178735446672463,1.41458040658698,3.158702632701989,6.393799111380354e-29,2.597448687271983,4.380034891539201
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1050,17:30,1.0,False,G7,photon,0.03241500090025216,0.023572041876516826,True,5,23.2460125230502,16.04380898777091,2.703672703634345,1.9321606075801,2.3250246466688202,1.2524195688676314,2.966165550890669,1.9256492750727292e-23,2.3601874346944114,3.7931654518092217
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1075,17:55,1.0,False,G7,photon,0.0492849700360937,0.03586176421428327,True,5,37.9791223329102,27.02935440192121,3.3229954861855053,2.359524622355636,3.197615561956959,1.9843948760160857,4.6481812897849855,1.8715751114126745e-23,3.2585442006970853,5.602192220352534
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1080,18:00,1.0,False,G7,photon,0.048016998872286644,0.034914381993250504,True,9,36.5031585062482,25.803575737636514,3.285609797355436,2.3322217600362576,3.0954911412490134,1.9008019585740379,4.316483347431155,9.704339887077687e-16,3.1549853980804423,5.380591377024015
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1105,18:25,2.0,False,G7,photon,0.047454519839793007,0.033042193846992966,True,5,33.17586934270177,23.146104409206448,2.9601000085158478,2.2015975713117424,2.8780877033470706,1.8667149904806828,4.506719234811599,2.1751594423256808e-23,3.034508368529676,5.241319316485347
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1110,18:30,2.0,False,G7,photon,0.05026492005780871,0.0348165270694252,True,4,34.895830300480476,24.306369060462572,3.0177577968313627,2.2447249347422447,2.9601542670096515,1.952533159838258,4.687553421983221,5.483941750440463e-21,3.13803529207416,5.478407021749844
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1115,18:35,3.0,False,G7,photon,0.0537383787150744,0.03697517738398009,True,4,36.821303178056716,25.564879409431384,3.0822308018675324,2.285404940531851,3.04480261387577,2.0082511641828935,4.889229744419579,3.336547238342728e-24,3.265571075921352,5.735268283702035
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1120,18:40,2.0,False,G7,photon,0.0568566843133807,0.03881376633484612,True,4,38.32648504036233,26.50478058788284,3.1162694530204007,2.312646361193999,3.111109886197935,2.083283150075573,5.081201626521844,1.382157750130084e-23,3.368504311921244,5.939362022983991
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1125,18:45,3.0,False,G7,photon,0.06018996499303586,0.040802154998109255,True,15,40.083175399698945,27.678475662870106,3.1479127217718137,2.332045326074326,3.1857417284491025,2.166995109187123,5.380989180188827,8.75577648668358e-18,3.517826616902109,6.196050978078478
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1135,18:55,1.0,False,G7,photon,0.06904060004994805,0.04673680162009063,True,14,46.275759673198905,32.13330780588412,3.325956756629785,2.478166554542271,3.503728098310339,2.416616717354898,6.323887219939212,2.202244208090553e-15,3.9691254611336717,7.032815075872711
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1140,19:00,1.0,False,G7,photon,0.09156277746962896,0.062136734891577824,True,5,62.5745480501648,43.97959116926029,3.7917832889045835,2.8080758273057334,4.336608842974368,3.0108559071830845,8.913005490993267,1.2163717930762137e-24,5.149157334199437,9.189868005457528
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1145,19:05,3.0,False,G7,photon,0.10370211353017507,0.07068754813329985,True,4,71.8145611256796,50.936608708888315,4.099333864885799,3.015066115427801,4.782638783283861,3.357103233752657,10.172579775022669,8.409736420493668e-19,5.801578249752574,10.663602805594072
DE-BLN,Berlin,6,June,spectral_patch_radiance,1,False,10,6,288.0,1150,19:10,2.0,False,G7,photon,0.11913141699871602,0.08166339199791038,True,4,83.60831456607431,59.632699548410656,4.440451131750508,3.3275661071777596,5.407976209918224,3.846013404239334,12.015105467890422,1.4332540814660517e-19,6.633146138265654,12.293034744975644
