x;0,3296;0,3300;0,3301;0,3304;0,3305;0,3305;0,3308;0,3307;0,3308;0,3309;0,3309;0,3309;0,3310;0,3310;0,3311;0,3313;0,3312;0,3311;0,3313;0,3314;0,7185;0,7203;0,7190;0,7188;0,7208;0,7184;0,7203;0,7184;0,7198;0,7194;0,7204;0,7190;0,7203;0,7192;0,7188;0,7204;0,7201;0,7193;0,7195;0,7204;0,6002;0,6305;0,6646;0,6182;0,6757;0,6497;0,6707;0,6769;0,6860;0,6844;0,6968;0,6858;0,6699;0,6742;0,6871;0,6878;0,6981;0,7041;0,6915;0,6962
y;0,3433;0,3439;0,3443;0,3447;0,3450;0,3452;0,3454;0,3457;0,3457;0,3457;0,3461;0,3460;0,3461;0,3462;0,3464;0,3466;0,3466;0,3465;0,3468;0,3467;0,2780;0,2769;0,2774;0,2773;0,2779;0,2780;0,2780;0,2774;0,2782;0,2774;0,2783;0,2771;0,2784;0,2770;0,2776;0,2782;0,2780;0,2779;0,2782;0,2777;0,2639;0,3052;0,2895;0,2704;0,2824;0,2726;0,2875;0,2805;0,2860;0,2709;0,2722;0,2706;0,2716;0,2767;0,2749;0,2721;0,2764;0,2766;0,2816;0,2817
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;5,45366E-03;1,33512E-02;2,10005E-02;2,88023E-02;3,57399E-02;4,39455E-02;5,13684E-02;5,82198E-02;6,58641E-02;7,21933E-02;7,88778E-02;8,74047E-02;9,38190E-02;9,79272E-02;1,05802E-01;1,13878E-01;1,19610E-01;1,28978E-01;1,37755E-01;1,40678E-01;1,17864E-04;3,08558E-04;7,35015E-04;1,05731E-03;1,25658E-03;1,47838E-03;1,63856E-03;2,40039E-03;2,18287E-03;3,15574E-03;3,94677E-03;3,98305E-03;4,37284E-03;4,97500E-03;5,83873E-03;6,30107E-03;6,51041E-03;6,72436E-03;7,14308E-03;8,25997E-03;2,26028E-03;8,55702E-03;1,58633E-02;2,38952E-02;3,16911E-02;3,98809E-02;4,78497E-02;5,58940E-02;6,47409E-02;7,42891E-02;8,12185E-02;9,07351E-02;9,97931E-02;1,07484E-01;1,16151E-01;1,26117E-01;1,32957E-01;1,42709E-01;1,51173E-01;1,58252E-01
702;5,43741E-03;1,30095E-02;1,98181E-02;2,85986E-02;3,54176E-02;4,12390E-02;4,93490E-02;5,70018E-02;6,31519E-02;7,00510E-02;7,64183E-02;8,35404E-02;8,98384E-02;9,83387E-02;1,03353E-01;1,11951E-01;1,13540E-01;1,19743E-01;1,26952E-01;1,35949E-01;1,59421E-04;2,69598E-04;5,37634E-04;7,72541E-04;1,08887E-03;1,58593E-03;1,47288E-03;1,93253E-03;2,45790E-03;2,47164E-03;2,64711E-03;3,91915E-03;3,96173E-03;4,18607E-03;4,95039E-03;5,99690E-03;5,53278E-03;7,17580E-03;5,79609E-03;6,74098E-03;2,41515E-03;9,26541E-03;1,73559E-02;2,59312E-02;3,38141E-02;4,28723E-02;5,20849E-02;6,03659E-02;6,92702E-02;7,88531E-02;8,74796E-02;9,64887E-02;1,05438E-01;1,15256E-01;1,24343E-01;1,33890E-01;1,41504E-01;1,50719E-01;1,58916E-01;1,68218E-01
703;5,25523E-03;1,26798E-02;2,01556E-02;2,71732E-02;3,34539E-02;4,01215E-02;4,74146E-02;5,35157E-02;6,12049E-02;6,73575E-02;7,44862E-02;8,13928E-02;8,91817E-02;9,48193E-02;1,01463E-01;1,04774E-01;1,08256E-01;1,13947E-01;1,26133E-01;1,31170E-01;1,20743E-04;2,99439E-04;4,51485E-04;8,51723E-04;9,69744E-04;1,25623E-03;1,72586E-03;1,69006E-03;1,79682E-03;2,44419E-03;2,71144E-03;3,11599E-03;3,85971E-03;4,23104E-03;3,97035E-03;5,04411E-03;4,97234E-03;5,56921E-03;5,66675E-03;7,20380E-03;2,62349E-03;9,94922E-03;1,87140E-02;2,76577E-02;3,63979E-02;4,59718E-02;5,56567E-02;6,47985E-02;7,37503E-02;8,41158E-02;9,34770E-02;1,04167E-01;1,12109E-01;1,22769E-01;1,32203E-01;1,42038E-01;1,52358E-01;1,60384E-01;1,70986E-01;1,79534E-01
704;4,94092E-03;1,22304E-02;1,96798E-02;2,57731E-02;3,27887E-02;3,90566E-02;4,56470E-02;5,28920E-02;5,88921E-02;6,51932E-02;7,16983E-02;7,86350E-02;8,63359E-02;9,22961E-02;9,76335E-02;1,06159E-01;1,10513E-01;1,09976E-01;1,24037E-01;1,27290E-01;6,28217E-05;3,03997E-04;3,79360E-04;6,12299E-04;8,75328E-04;9,44847E-04;1,67041E-03;1,82648E-03;1,81836E-03;2,44012E-03;3,03026E-03;3,11563E-03;3,20295E-03;3,68440E-03;3,97241E-03;4,41290E-03;4,64863E-03;4,89360E-03;5,17518E-03;6,73366E-03;2,83451E-03;1,07476E-02;2,00779E-02;2,94364E-02;3,91690E-02;4,88854E-02;5,96100E-02;6,93825E-02;7,92216E-02;8,96849E-02;1,01152E-01;1,10011E-01;1,19746E-01;1,32254E-01;1,41182E-01;1,50898E-01;1,60758E-01;1,71010E-01;1,81730E-01;1,90825E-01
705;4,78643E-03;1,18238E-02;1,86815E-02;2,49400E-02;3,17163E-02;3,76413E-02;4,41578E-02;5,16577E-02;5,78650E-02;6,35442E-02;7,01757E-02;7,56759E-02;8,15858E-02;8,62896E-02;9,32368E-02;9,96220E-02;1,08132E-01;1,09097E-01;1,19200E-01;1,19429E-01;1,12472E-04;1,96896E-04;6,22165E-04;6,99982E-04;8,46623E-04;1,12580E-03;1,29786E-03;1,64496E-03;1,78991E-03;1,95215E-03;2,43951E-03;2,79683E-03;2,77130E-03;3,09529E-03;4,34956E-03;3,78986E-03;4,73291E-03;4,04181E-03;5,07686E-03;5,75808E-03;3,04347E-03;1,15154E-02;2,13509E-02;3,13427E-02;4,24012E-02;5,29959E-02;6,38383E-02;7,42334E-02;8,59700E-02;9,65418E-02;1,07100E-01;1,16234E-01;1,28120E-01;1,39889E-01;1,49188E-01;1,59512E-01;1,71244E-01;1,82224E-01;1,92587E-01;2,02204E-01
706;4,81673E-03;1,15421E-02;1,83785E-02;2,45251E-02;3,14871E-02;3,67665E-02;4,22305E-02;4,90273E-02;5,43261E-02;6,02339E-02;6,67389E-02;7,24767E-02;8,03610E-02;8,40361E-02;9,13309E-02;9,77918E-02;1,01316E-01;1,05663E-01;1,12592E-01;1,17693E-01;7,01924E-05;2,56672E-04;4,99569E-04;7,00494E-04;7,09265E-04;1,08024E-03;8,64319E-04;1,34054E-03;1,45391E-03;1,83475E-03;2,24794E-03;2,65820E-03;2,36052E-03;2,62091E-03;3,49615E-03;3,51264E-03;3,79816E-03;4,43691E-03;3,80010E-03;5,41762E-03;3,22678E-03;1,23504E-02;2,29331E-02;3,43747E-02;4,54345E-02;5,58878E-02;6,78015E-02;7,88928E-02;9,11346E-02;1,02275E-01;1,14356E-01;1,25957E-01;1,36569E-01;1,49433E-01;1,61097E-01;1,70684E-01;1,82335E-01;1,91250E-01;2,04489E-01;2,14437E-01
707;4,56597E-03;1,12651E-02;1,72456E-02;2,28789E-02;3,06450E-02;3,56634E-02;4,16094E-02;4,82521E-02;5,42586E-02;5,98451E-02;6,46781E-02;7,15601E-02;7,67078E-02;8,15611E-02;8,83837E-02;9,42427E-02;9,95308E-02;1,02741E-01;1,08159E-01;1,15284E-01;8,39733E-05;1,58293E-04;4,58247E-04;6,42273E-04;6,48412E-04;9,66408E-04;1,20730E-03;1,42770E-03;1,43230E-03;1,96365E-03;1,81449E-03;2,43790E-03;2,11063E-03;2,90195E-03;2,31032E-03;3,36071E-03;4,01806E-03;4,80010E-03;4,36816E-03;3,81777E-03;3,52876E-03;1,32861E-02;2,46300E-02;3,67790E-02;4,81559E-02;5,98776E-02;7,24420E-02;8,41944E-02;9,65879E-02;1,08710E-01;1,21539E-01;1,33211E-01;1,43780E-01;1,57766E-01;1,68934E-01;1,78791E-01;1,93087E-01;2,03964E-01;2,16693E-01;2,26238E-01
708;4,42877E-03;1,07758E-02;1,67975E-02;2,30265E-02;2,91082E-02;3,40970E-02;4,14863E-02;4,61019E-02;5,32928E-02;5,82193E-02;6,26069E-02;6,86387E-02;7,55134E-02;7,94718E-02;8,43892E-02;9,13450E-02;9,40747E-02;1,00699E-01;1,02841E-01;1,13363E-01;7,54718E-05;1,66372E-04;3,00212E-04;5,79382E-04;7,22029E-04;9,04066E-04;8,90056E-04;1,25102E-03;1,12715E-03;1,35817E-03;1,70160E-03;2,55130E-03;2,11648E-03;2,46079E-03;2,34788E-03;2,67090E-03;3,34892E-03;4,36645E-03;3,64394E-03;4,56888E-03;3,76034E-03;1,42221E-02;2,64696E-02;3,92687E-02;5,18349E-02;6,42945E-02;7,69759E-02;9,02190E-02;1,03124E-01;1,15508E-01;1,28718E-01;1,41046E-01;1,53406E-01;1,67142E-01;1,79213E-01;1,91944E-01;2,04460E-01;2,15654E-01;2,27601E-01;2,38571E-01
709;4,25764E-03;1,00852E-02;1,58282E-02;2,24612E-02;2,81800E-02;3,36570E-02;4,06729E-02;4,44544E-02;5,18022E-02;5,61912E-02;6,11666E-02;6,65275E-02;7,32742E-02;7,69643E-02;8,41983E-02;8,54717E-02;9,14656E-02;9,91914E-02;1,01169E-01;1,06978E-01;6,95306E-05;1,79907E-04;3,94343E-04;3,52681E-04;5,57967E-04;5,94590E-04;1,01813E-03;1,06600E-03;1,17679E-03;1,37425E-03;1,98345E-03;2,21041E-03;1,84464E-03;2,78398E-03;2,79578E-03;2,58878E-03;2,97593E-03;3,14948E-03;3,20869E-03;3,98139E-03;4,04113E-03;1,51492E-02;2,82032E-02;4,12763E-02;5,54630E-02;6,88803E-02;8,23745E-02;9,62604E-02;1,09123E-01;1,23456E-01;1,36579E-01;1,49417E-01;1,63845E-01;1,75898E-01;1,90254E-01;2,03860E-01;2,15517E-01;2,29163E-01;2,39977E-01;2,51861E-01
710;4,29198E-03;1,01437E-02;1,57646E-02;2,19801E-02;2,73574E-02;3,21311E-02;3,74854E-02;4,39650E-02;4,96422E-02;5,43737E-02;6,02182E-02;6,57225E-02;7,00900E-02;7,72711E-02;7,96053E-02;8,57863E-02;8,81938E-02;9,35285E-02;1,00200E-01;1,05388E-01;1,46154E-05;1,76706E-04;4,06954E-04;5,03857E-04;5,76118E-04;6,89475E-04;8,26384E-04;1,11390E-03;9,85129E-04;1,57786E-03;1,47807E-03;1,72938E-03;2,04111E-03;1,83513E-03;2,33223E-03;1,84174E-03;2,51137E-03;2,86051E-03;3,41285E-03;3,50334E-03;4,33402E-03;1,61446E-02;2,99635E-02;4,44692E-02;5,87772E-02;7,27205E-02;8,84421E-02;1,01698E-01;1,15907E-01;1,31758E-01;1,43539E-01;1,60025E-01;1,72688E-01;1,87923E-01;1,99231E-01;2,14114E-01;2,28268E-01;2,40905E-01;2,54288E-01;2,66757E-01
711;4,08966E-03;9,53559E-03;1,50011E-02;2,04277E-02;2,68320E-02;3,18777E-02;3,68712E-02;4,19513E-02;4,64944E-02;5,26299E-02;5,80527E-02;6,37429E-02;6,79394E-02;7,08559E-02;7,86757E-02;8,37198E-02;8,68951E-02;9,12752E-02;9,54647E-02;1,05097E-01;1,98985E-05;1,88685E-04;3,40335E-04;5,38904E-04;4,24774E-04;3,98062E-04;9,46457E-04;1,21530E-03;1,38894E-03;1,10713E-03;1,44736E-03;1,35379E-03;2,09846E-03;2,31272E-03;2,25394E-03;1,91644E-03;2,98257E-03;2,88445E-03;2,50665E-03;3,45188E-03;4,56446E-03;1,73247E-02;3,21096E-02;4,73035E-02;6,20895E-02;7,74511E-02;9,23302E-02;1,08404E-01;1,22365E-01;1,38970E-01;1,52579E-01;1,66767E-01;1,82444E-01;1,96392E-01;2,12973E-01;2,26868E-01;2,39960E-01;2,52247E-01;2,67541E-01;2,81399E-01
712;4,05230E-03;9,24057E-03;1,46203E-02;2,05339E-02;2,59853E-02;3,04742E-02;3,54543E-02;3,96293E-02;4,63888E-02;5,02087E-02;5,60504E-02;6,16866E-02;6,58005E-02;6,85112E-02;7,44239E-02;8,02483E-02;8,17877E-02;8,70564E-02;9,51486E-02;9,91951E-02;6,34627E-05;1,54104E-04;3,24510E-04;3,35505E-04;6,88286E-04;4,86084E-04;8,72965E-04;9,06817E-04;9,42010E-04;1,18584E-03;1,24192E-03;1,71581E-03;1,60540E-03;2,03647E-03;2,32844E-03;2,27812E-03;1,62318E-03;2,78936E-03;2,58128E-03;2,97441E-03;4,89573E-03;1,83805E-02;3,38997E-02;5,00522E-02;6,58390E-02;8,17366E-02;9,77378E-02;1,13323E-01;1,29323E-01;1,45566E-01;1,60642E-01;1,76024E-01;1,92657E-01;2,06956E-01;2,23425E-01;2,37666E-01;2,51794E-01;2,66027E-01;2,81577E-01;2,93822E-01
713;3,87743E-03;8,77846E-03;1,40789E-02;1,98832E-02;2,48495E-02;3,02914E-02;3,33279E-02;3,98433E-02;4,54819E-02;4,87932E-02;5,29062E-02;5,74187E-02;6,49580E-02;6,98857E-02;7,38684E-02;7,90246E-02;8,01840E-02;8,27883E-02;9,14697E-02;9,38289E-02;6,25144E-05;1,66108E-04;2,93413E-04;3,50587E-04;5,23032E-04;5,31544E-04;8,45773E-04;5,70211E-04;1,16062E-03;1,36208E-03;1,49502E-03;1,46517E-03;1,48575E-03;1,96000E-03;1,55944E-03;2,57834E-03;2,11231E-03;2,62405E-03;2,31797E-03;3,19628E-03;5,13701E-03;1,95166E-02;3,58923E-02;5,30493E-02;7,00017E-02;8,63658E-02;1,03507E-01;1,19776E-01;1,36379E-01;1,53835E-01;1,69845E-01;1,86883E-01;2,02068E-01;2,17424E-01;2,34079E-01;2,48358E-01;2,63422E-01;2,79242E-01;2,94601E-01;3,08222E-01
714;3,70224E-03;8,70792E-03;1,35159E-02;1,87746E-02;2,36725E-02;2,94909E-02;3,34930E-02;3,90064E-02;4,24186E-02;4,80746E-02;5,18632E-02;5,65203E-02;6,32853E-02;6,47936E-02;7,03137E-02;7,47375E-02;8,04363E-02;8,18067E-02;8,62579E-02;8,99541E-02;1,14295E-05;1,22278E-04;1,76766E-04;5,71015E-04;3,50659E-04;6,34956E-04;9,15707E-04;7,98147E-04;1,04369E-03;8,75594E-04;9,64768E-04;1,36640E-03;1,19594E-03;1,30033E-03;1,83049E-03;2,87173E-03;2,38886E-03;2,15652E-03;2,98235E-03;2,85418E-03;5,43902E-03;2,08665E-02;3,81592E-02;5,63267E-02;7,32915E-02;9,16196E-02;1,08769E-01;1,26165E-01;1,43702E-01;1,59753E-01;1,77910E-01;1,95359E-01;2,11684E-01;2,26711E-01;2,44217E-01;2,60315E-01;2,75748E-01;2,90104E-01;3,06053E-01;3,25097E-01
715;3,59949E-03;8,35076E-03;1,35516E-02;1,86191E-02;2,27888E-02;2,73027E-02;3,23081E-02;3,73504E-02;4,23808E-02;4,48463E-02;5,04170E-02;5,43495E-02;5,85982E-02;6,38854E-02;6,72888E-02;7,11070E-02;7,63547E-02;8,13706E-02;8,94587E-02;8,80986E-02;4,52159E-05;1,41434E-04;1,64937E-04;6,47757E-05;3,79605E-04;3,62000E-04;5,61253E-04;1,10483E-03;1,24206E-03;1,06662E-03;1,18529E-03;1,17424E-03;1,59143E-03;1,81957E-03;2,25471E-03;2,09337E-03;2,44800E-03;1,31661E-03;2,27453E-03;2,61920E-03;5,73954E-03;2,17418E-02;4,03544E-02;5,85310E-02;7,63853E-02;9,59097E-02;1,14859E-01;1,31286E-01;1,49008E-01;1,67542E-01;1,87562E-01;2,03946E-01;2,20301E-01;2,39674E-01;2,55359E-01;2,70437E-01;2,88503E-01;3,05046E-01;3,18571E-01;3,34484E-01
716;3,39792E-03;8,35991E-03;1,29543E-02;1,79606E-02;2,20407E-02;2,70466E-02;2,96041E-02;3,58731E-02;3,96109E-02;4,48388E-02;4,88235E-02;5,30695E-02;5,59983E-02;6,04561E-02;6,46299E-02;6,86169E-02;7,40469E-02;7,79612E-02;8,03185E-02;8,54021E-02;7,79458E-05;1,43532E-04;3,27684E-04;4,00379E-04;3,70813E-04;6,64119E-04;4,60817E-04;7,92561E-04;9,11118E-04;8,58324E-04;1,20728E-03;1,02102E-03;1,14416E-03;1,01969E-03;1,38150E-03;2,21512E-03;2,00204E-03;2,57909E-03;2,35917E-03;2,19966E-03;6,03093E-03;2,29745E-02;4,22264E-02;6,17247E-02;8,09560E-02;1,00505E-01;1,19389E-01;1,37903E-01;1,57009E-01;1,75715E-01;1,93766E-01;2,13334E-01;2,31104E-01;2,47718E-01;2,67358E-01;2,83981E-01;3,02287E-01;3,15789E-01;3,32499E-01;3,48782E-01
717;3,32535E-03;7,95326E-03;1,22029E-02;1,71537E-02;2,13801E-02;2,52651E-02;3,05056E-02;3,48965E-02;3,98918E-02;4,31937E-02;4,76652E-02;5,08872E-02;5,38037E-02;5,92193E-02;6,34629E-02;6,63503E-02;7,33790E-02;7,28939E-02;8,15245E-02;8,34239E-02;7,11728E-05;1,15176E-04;2,24741E-04;1,92578E-04;4,56675E-04;5,72833E-04;5,37645E-04;8,05846E-04;5,72458E-04;1,34720E-03;1,22640E-03;8,79690E-04;1,38581E-03;7,10226E-04;1,19730E-03;1,30386E-03;2,12520E-03;2,31435E-03;2,40190E-03;1,76353E-03;6,29292E-03;2,38851E-02;4,39706E-02;6,45069E-02;8,47759E-02;1,04663E-01;1,24089E-01;1,43909E-01;1,63396E-01;1,84426E-01;2,00889E-01;2,20480E-01;2,40392E-01;2,56237E-01;2,75908E-01;2,93617E-01;3,11344E-01;3,26881E-01;3,45830E-01;3,59782E-01
718;3,26852E-03;7,56549E-03;1,20150E-02;1,68201E-02;2,11505E-02;2,50349E-02;3,06076E-02;3,40418E-02;3,86748E-02;4,20052E-02;4,57180E-02;4,87837E-02;5,24046E-02;5,53828E-02;6,30198E-02;6,45349E-02;7,06602E-02;7,04465E-02;7,73411E-02;7,84844E-02;7,31095E-05;9,19969E-05;5,09815E-05;3,37996E-04;6,35053E-04;5,26785E-04;4,47013E-04;5,91289E-04;6,98176E-04;1,14202E-03;7,85403E-04;1,09801E-03;1,39658E-03;1,09680E-03;1,54860E-03;1,33216E-03;2,23535E-03;1,70571E-03;2,20244E-03;2,29398E-03;6,64207E-03;2,52193E-02;4,59847E-02;6,69255E-02;8,80320E-02;1,08669E-01;1,28792E-01;1,48820E-01;1,69935E-01;1,89092E-01;2,08898E-01;2,29084E-01;2,46892E-01;2,66943E-01;2,82840E-01;3,02945E-01;3,20303E-01;3,38554E-01;3,56804E-01;3,71069E-01
719;3,10375E-03;7,40370E-03;1,18499E-02;1,67852E-02;1,98835E-02;2,38795E-02;2,82598E-02;3,29330E-02;3,50083E-02;3,93806E-02;4,52363E-02;4,80168E-02;5,20588E-02;5,37422E-02;5,86136E-02;6,30102E-02;6,62062E-02;7,26536E-02;7,36341E-02;7,96264E-02;7,16853E-05;1,40812E-04;2,46839E-04;2,80919E-04;2,76954E-04;1,45952E-04;5,09323E-04;5,77586E-04;9,49440E-04;4,21324E-04;6,72327E-04;1,42075E-03;6,36819E-04;7,54269E-04;1,88745E-03;1,02458E-03;1,31709E-03;8,02889E-04;1,67939E-03;1,55296E-03;6,86844E-03;2,63339E-02;4,78800E-02;7,01088E-02;9,14078E-02;1,12701E-01;1,33377E-01;1,55155E-01;1,76432E-01;1,95836E-01;2,17531E-01;2,35747E-01;2,56027E-01;2,73917E-01;2,92120E-01;3,10986E-01;3,28638E-01;3,46726E-01;3,66621E-01;3,83855E-01
720;2,99099E-03;7,12925E-03;1,10073E-02;1,59851E-02;1,92511E-02;2,40056E-02;2,70817E-02;3,10030E-02;3,55016E-02;3,97667E-02;4,22820E-02;4,65859E-02;4,84125E-02;5,37251E-02;5,66021E-02;6,11371E-02;6,69080E-02;6,89198E-02;7,10826E-02;7,79397E-02;2,55976E-05;1,37724E-04;2,44657E-04;2,04105E-04;3,26378E-04;1,87356E-04;1,75360E-04;6,72326E-04;6,52756E-04;8,06542E-04;8,52394E-04;1,14781E-03;1,02592E-03;1,64287E-03;1,24144E-03;1,43151E-03;1,58664E-03;2,05054E-03;1,71903E-03;2,58367E-03;7,33084E-03;2,76131E-02;5,00612E-02;7,33369E-02;9,58356E-02;1,17928E-01;1,38568E-01;1,60463E-01;1,81226E-01;2,03401E-01;2,22963E-01;2,44478E-01;2,61771E-01;2,83786E-01;3,01954E-01;3,21734E-01;3,40563E-01;3,57426E-01;3,74026E-01;3,94093E-01
721;2,94617E-03;6,77335E-03;1,07550E-02;1,50045E-02;1,89146E-02;2,25406E-02;2,74949E-02;3,01241E-02;3,32201E-02;3,84608E-02;4,26296E-02;4,62990E-02;4,74258E-02;5,13387E-02;5,67188E-02;5,95909E-02;6,34913E-02;6,47884E-02;6,98191E-02;7,37085E-02;1,92103E-05;4,75377E-05;2,08179E-04;2,98003E-04;2,12763E-04;3,37976E-04;2,28237E-04;5,01334E-04;3,23649E-04;9,20709E-04;6,97091E-04;1,11106E-03;9,10373E-04;1,21430E-03;1,05509E-03;1,03514E-03;1,58145E-03;1,82737E-03;1,97391E-03;2,01697E-03;7,68412E-03;2,87139E-02;5,22324E-02;7,57747E-02;9,91917E-02;1,22112E-01;1,44027E-01;1,65835E-01;1,87174E-01;2,08891E-01;2,29563E-01;2,51039E-01;2,71442E-01;2,91049E-01;3,11934E-01;3,29555E-01;3,47672E-01;3,67341E-01;3,86035E-01;4,00967E-01
722;2,85466E-03;6,50551E-03;1,05483E-02;1,44323E-02;1,81242E-02;2,24038E-02;2,65519E-02;2,89837E-02;3,27742E-02;3,74568E-02;4,06942E-02;4,56090E-02;4,66665E-02;5,10311E-02;5,25748E-02;5,65370E-02;5,80488E-02;6,37240E-02;6,55292E-02;7,12720E-02;0,00000E+00;1,01525E-04;1,59870E-04;2,87291E-04;3,38846E-04;2,85154E-04;3,64621E-04;5,12621E-04;4,37846E-04;8,44055E-04;7,90505E-04;8,17013E-04;1,13340E-03;8,91089E-04;1,11779E-03;7,08297E-04;1,27488E-03;1,76363E-03;1,60442E-03;1,38600E-03;8,04084E-03;2,98716E-02;5,43824E-02;7,88686E-02;1,02336E-01;1,26340E-01;1,48773E-01;1,71189E-01;1,93479E-01;2,15395E-01;2,36963E-01;2,57646E-01;2,76978E-01;2,96949E-01;3,17311E-01;3,39998E-01;3,56278E-01;3,75701E-01;3,95204E-01;4,11855E-01
723;2,60383E-03;6,37427E-03;1,02995E-02;1,47128E-02;1,65814E-02;2,04212E-02;2,40416E-02;2,86209E-02;3,22252E-02;3,45753E-02;3,79205E-02;4,19148E-02;4,40779E-02;4,70409E-02;4,99546E-02;5,69608E-02;5,96154E-02;6,26569E-02;6,53460E-02;6,78320E-02;7,60884E-05;6,99676E-05;2,45217E-04;3,46027E-04;2,63178E-04;5,63484E-04;2,04275E-04;5,36604E-04;6,87482E-04;9,07176E-04;7,72777E-04;8,32599E-04;7,62508E-04;1,35248E-03;1,37571E-03;8,49109E-04;1,26999E-03;1,75267E-03;1,02430E-03;1,54753E-03;8,41876E-03;3,10669E-02;5,66585E-02;8,11799E-02;1,06761E-01;1,30116E-01;1,54442E-01;1,76566E-01;1,98624E-01;2,20772E-01;2,43891E-01;2,61975E-01;2,86245E-01;3,07066E-01;3,26520E-01;3,45548E-01;3,63133E-01;3,81919E-01;3,99785E-01;4,18695E-01
724;2,67807E-03;6,25419E-03;1,04387E-02;1,37565E-02;1,71464E-02;2,06843E-02;2,43010E-02;2,77845E-02;3,04547E-02;3,36425E-02;3,63984E-02;3,97156E-02;4,38531E-02;4,75729E-02;4,92758E-02;5,51908E-02;5,59309E-02;6,20714E-02;6,75140E-02;6,69497E-02;4,05115E-05;4,92095E-05;2,04655E-04;2,58453E-04;3,64884E-04;2,27820E-04;4,77319E-04;3,06751E-04;3,92791E-04;5,73599E-04;5,89278E-04;6,25453E-04;1,43453E-03;1,09060E-03;1,29709E-03;1,11412E-03;1,17346E-03;1,36666E-03;9,42689E-04;1,97190E-03;8,78723E-03;3,27334E-02;5,90428E-02;8,60438E-02;1,10012E-01;1,34025E-01;1,58687E-01;1,81053E-01;2,02819E-01;2,25779E-01;2,48110E-01;2,68447E-01;2,92557E-01;3,10734E-01;3,30967E-01;3,51177E-01;3,70054E-01;3,87473E-01;4,10544E-01;4,23847E-01
725;2,43153E-03;5,93432E-03;9,59134E-03;1,29609E-02;1,67353E-02;1,96550E-02;2,36669E-02;2,61042E-02;3,03998E-02;3,22247E-02;3,63721E-02;3,93575E-02;4,26554E-02;4,61882E-02;4,66515E-02;5,12939E-02;5,33825E-02;5,77732E-02;6,21082E-02;6,43213E-02;6,35135E-05;8,39471E-05;1,83663E-04;1,95766E-04;1,20797E-04;3,57983E-04;2,78821E-04;7,20086E-04;2,40639E-04;7,33660E-04;7,74279E-04;7,71511E-04;5,94811E-04;1,10144E-03;8,54658E-04;6,81142E-04;6,20267E-04;8,13499E-04;1,43271E-03;1,63795E-03;9,21638E-03;3,40347E-02;6,14864E-02;8,92074E-02;1,14241E-01;1,39026E-01;1,63925E-01;1,87387E-01;2,09413E-01;2,33268E-01;2,55029E-01;2,74995E-01;2,95845E-01;3,16860E-01;3,38879E-01;3,57501E-01;3,77231E-01;3,96824E-01;4,12800E-01;4,30540E-01
726;2,52814E-03;5,82624E-03;9,57026E-03;1,30144E-02;1,66945E-02;1,90708E-02;2,26891E-02;2,51588E-02;3,01223E-02;3,21780E-02;3,51798E-02;3,76755E-02;4,15789E-02;4,56131E-02;4,55584E-02;5,06663E-02;5,43384E-02;5,73154E-02;5,84213E-02;6,00412E-02;1,24099E-06;8,15215E-05;2,14198E-04;2,71667E-04;2,62175E-04;1,33524E-04;4,51393E-04;6,00707E-04;5,99851E-04;9,09290E-04;9,24187E-04;9,36485E-04;7,33287E-04;6,85436E-04;9,76495E-04;8,48393E-04;9,39950E-04;1,50102E-03;9,71692E-04;1,22082E-03;9,68472E-03;3,58553E-02;6,38964E-02;9,15484E-02;1,18183E-01;1,42837E-01;1,68104E-01;1,91466E-01;2,15265E-01;2,39793E-01;2,60667E-01;2,81827E-01;3,02555E-01;3,23366E-01;3,44807E-01;3,63499E-01;3,81953E-01;4,01845E-01;4,19924E-01;4,36658E-01
727;2,38410E-03;5,73089E-03;9,07463E-03;1,24126E-02;1,56319E-02;1,86039E-02;2,27131E-02;2,51860E-02;2,90124E-02;2,97431E-02;3,32878E-02;3,64656E-02;3,84777E-02;4,33695E-02;4,50352E-02;4,88312E-02;5,16686E-02;5,37391E-02;5,66556E-02;5,97623E-02;2,80180E-05;1,02159E-04;2,03108E-04;3,38659E-04;1,55981E-04;1,76173E-04;4,55171E-04;4,35755E-04;1,58892E-04;7,45299E-04;6,58885E-04;6,72593E-04;4,94842E-04;1,01421E-03;2,25529E-04;1,60257E-03;1,47095E-03;1,34758E-03;1,06382E-03;1,86862E-03;1,00580E-02;3,74802E-02;6,60600E-02;9,50428E-02;1,22316E-01;1,47677E-01;1,71879E-01;1,96687E-01;2,20204E-01;2,43400E-01;2,66113E-01;2,87139E-01;3,09382E-01;3,27705E-01;3,50617E-01;3,67144E-01;3,88614E-01;4,06867E-01;4,26713E-01;4,40071E-01
