timestamp,Lamp 1_%,Lamp 2_%,Lamp 3_%,Lamp 4_%,Lamp 5_%,Lamp 6_%
2024-01-01 10:25:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 10:30:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 10:35:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 10:40:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 10:45:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 10:50:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 10:55:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 11:00:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:05:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:10:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:15:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:20:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:25:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:30:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:35:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:40:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:45:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:50:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 11:55:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 12:00:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:05:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:10:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:15:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:20:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:25:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:30:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:35:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:40:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:45:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:50:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 12:55:00,2546.4147734460275,1605.1184233252607,8955.076863564778,7288.779692377613,659.4008631012944,24.297005617261043
2024-01-01 13:00:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:05:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:10:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:15:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:20:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:25:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:30:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:35:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:40:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:45:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:50:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 13:55:00,2524.6298420594203,1591.3864127022625,8878.464939588797,7226.4231716935665,653.7595973072334,24.089141366004068
2024-01-01 14:00:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:05:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:10:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:15:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:20:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:25:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:30:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:35:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:40:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:45:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:50:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 14:55:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 15:00:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:05:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:10:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:15:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:20:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:25:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:30:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:35:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:40:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:45:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:50:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 15:55:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 16:00:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:05:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:10:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:15:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:20:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:25:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:30:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:35:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:40:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:45:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:50:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 16:55:00,2205.259882376256,1390.0733306821007,7755.324056689372,6312.26837618714,571.057898723106,21.041824100441275
2024-01-01 17:00:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 17:05:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 17:10:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 17:15:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 17:20:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 17:25:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 17:30:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
